classid,description,subclassid,description,invoiceitemid,description,invoicedescription,itemtype,description,quantityfrom,quanitytunitprice,dispensingfee,minimumprice,name1,status,revenue_id,allow_price_chg,nbr_disp
CREM,CREMATION,,,42422,Gateway Keepsake Heart Classic Single,Gateway Keepsake Heart Classic Single,I,each,0,164.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42426,Gateway Keepsake Heart Stand,Gateway Keepsake Heart Stand,I,each,0,164.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42427,Gateway Odyssey Paw Print Urn,Gateway Odyssey Paw Print Urn,I,each,0,211.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42430,Gateway Paw Print Frame,Gateway Paw Print Frame,I,each,0,221.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42412,Gateway Paw Print Stand,Gateway Paw Print Stand,I,each,0,18.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42428,Gateway Paw Print Urn,Gateway Paw Print Urn,I,each,0,255.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42458,Gateway Pendant Engraving,Gateway Pendant Engraving,I,each,0,44.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42453,Gateway Round Pendant Large Paw,Gateway Round Pendant Large Paw,I,each,0,178.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42452,Gateway Round Plain Pendant,Gateway Round Plain Pendant,I,each,0,178.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42454,Gateway Slide Heart Urn Pendant Gold,Gateway Slide Heart Urn Pendant Gold,I,each,0,333.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42455,Gateway Slide Heart Urn Pendant Silver,Gateway Slide Heart Urn Pendant Silver,I,each,0,286.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42456,Gateway Small Heart Pendant Gold,Gateway Small Heart Pendant Gold,I,each,0,316.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42457,Gateway Small Heart Pendant Silver,Gateway Small Heart Pendant Silver,I,each,0,254.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42436,Gateway Snake Chain Gold 20",Gateway Snake Chain Gold 20",I,each,0,210.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42437,Gateway Snake Chain Silver 20",Gateway Snake Chain Silver 20",I,each,0,181.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42431,Gateway Table Top Photo Paw Print Urn,Gateway Table Top Photo Paw Print Urn,I,each,0,221.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42432,Gateway Wall Combination Frame,Gateway Wall Combination Frame,I,each,0,200.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42433,Gateway Wood Finished Photo Urn,Gateway Wood Finished Photo Urn,I,each,0,221.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,39392,General Cremation 10-29kg,General Cremation 10-29kg,S,[None],0,85.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4676,General Cremation 1-9.9kg,General Cremation 1-9.9kg,S,[None],0,60.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4677,General Cremation 30-45kg,General Cremation 30-45kg,S,[None],0,120.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4678,General Cremation 45.1kg+,General Cremation 45.1kg+,S,[None],0,170.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4675,General Cremation Under 1kg,General Cremation Under 1kg,S,[None],0,50.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1743,"Granite Face Wooden Urn, special order",,I,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,42421,GW Everlasting Rock engraving included,Gateway Everlasting Rock,I,each,0,421.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42410,GW Memorial Clay Paw Print (P name incl),Gateway Memorial Clay Paw Print,I,each,0,73.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42411,GW Memorial Clay Personalization ex line,Gateway Memorial Clay Personalization,I,each,0,11.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4691,Jewelry ,,I,[None],0,45.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,38959,Laser Engraving Jewelry,,I,[None],0,15.99,0,10.000000,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,38960,Laser Engraving Urns,,I,[None],0,30.99,0,20.000000,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42405,Lasting Paws Contour Collection,Lasting Paws Contour Collection,I,each,0,185.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42409,Lasting Paws Faux Leather Print Case,Lasting Paws Faux Leather Print Case,I,each,0,54.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42406,Lasting Paws Natural Collection,Lasting Paws Natural Collection,I,each,0,185.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42407,Lasting Paws Precious Paws,Lasting Paws Precious Paws,I,each,0,240.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42408,Lasting Paws Vibrant Collection,Lasting Paws Vibrant Collection,I,each,0,185.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,38933,Maxi Guard Oral Gel 2oz,,I,[None],0,12.99,0,12.220000,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1746,"Memorial Urn, cat 0-14kg.",,I,[None],0,310.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1751,"Memorial Urn, dog 0-14 kg.",,I,[None],0,310.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1752,"Memorial Urn, dog 14-23kg.",,I,[None],0,325.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1753,"Memorial Urn, dog 23-34 kg.",,I,[None],0,332.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1754,"Memorial Urn, dog 33-45 kg. (max)",,I,[None],0,340.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1755,"Memorial Urn, hydrant 0-14 kg.",,I,[None],0,330.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1756,"Memorial Urn, hydrant 14-23 kg.",,I,[None],0,345.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1757,"Memorial Urn, hydrant 23-34 kg.",,I,[None],0,352.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1758,"Memorial Urn, hydrant 33-45 kg.(max)",,I,[None],0,360.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1745,"Memorial Urn, rock <14kg.",,I,[None],0,290.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1747,"Memorial Urn, rock 14-23 kg.",,I,[None],0,305.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1749,"Memorial Urn, rock 23-34kg.",,I,[None],0,312.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1750,"Memorial Urn, rock 33-45kg. (max)",,I,[None],0,320.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1744,"Memorial Urn, rock small animal >14kg. ",,I,[None],0,185.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1737,"Natural Stone, rock shaped 0-13kg.",,I,[None],0,460.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1738,"Natural Stone, rock shaped 14-23kg.",,I,[None],0,565.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1739,"Natural Stone, rock shaped 24-45 kg.",,I,[None],0,662.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1740,"Natural Stone, w/candles 0-13kg.",,I,[None],0,490.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1741,"Natural Stone, w/candles 14-23kg.",,I,[None],0,565.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1742,"Natural Stone, w/candles 24-45 kg.",,I,[None],0,642.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1734,Odyssey Collection 0-13kg.,,S,[None],0,330.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1735,Odyssey Collection 14-23kg.,,I,[None],0,365.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1736,Odyssey Collection 23-45kg.,,I,[None],0,402.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1731,Paw print collection 0-13kg.,,I,[None],0,360.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1732,Paw Print collection 14- 23 kg,,I,[None],0,395.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1733,Paw Print collection 23-45kg.,,I,[None],0,422.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,1381,Private,,I,[None],0,510.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1391,Private Crem. +  Humming Bird Jewelry,,I,[None],0,300.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1390,Private Crem. +  Teddy Bear Jewelry,,I,[None],0,245.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1387,Private Crem. + Black Odessey keepsake ,,I,[None],0,70.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1388,Private Crem. + Center Heart Jewelry ,,I,[None],0,260.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1384,Private Crem. + Mother Of Pearl keepsake,,I,[None],0,85.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1389,Private Crem. + Tear Drop Jewelry,,I,[None],0,245.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,22003,Private Cremation - Jewlery,,S,[None],0,45.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
CREM,CREMATION,,,1377,Private Cremation +  Granite Rectangular,,I,[None],0,375.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1385,Private Cremation + Black Odyssey Large,,I,[None],0,385.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1380,Private Cremation + Granite Diamond,,I,[None],0,415.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1379,Private Cremation + Granite Octagon,,I,[None],0,395.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1383,Private Cremation + Mother of Pearl Lg.,,I,[None],0,365.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1382,Private Cremation + Pewter Keepsake,,I,[None],0,85.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,1729,Private Cremation + Pewter large,,I,[None],0,365.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
CREM,CREMATION,,,42915,Private Cremation 10-45.5kg,Private Cremation 10-45.5kg,I,each,0,273.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42914,Private Cremation 1-9.9kg,Private Cremation 1-9.9kg,I,each,0,235.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42916,Private Cremation 45.5kg+,Private Cremation 45.5kg+,I,each,0,295.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4689,Private Cremation Comp. Urn 10-45kg,Private Cremation Comp. Urn 10-45kg,S,[None],0,273.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4688,Private Cremation Comp. Urn 1-9.9kg,Private Cremation Comp. Urn 1-9.9kg,S,[None],0,235.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4690,Private Cremation Comp. Urn 45.1kg+,Private Cremation Comp. Urn 45.1kg+,S,[None],0,295.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4687,Private Cremation Comp. Urn Under 1kg,Private Cremation Comp. Urn Under 1kg,S,[None],0,142.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4679,Private Cremation Scatter Bag 0-2.2 lbs,,S,[None],0,130.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4682,Private Cremation Scatter Bag 101+ lbs,,S,[None],0,240.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4680,Private Cremation Scatter Bag 2.3-22 lbs,,S,[None],0,210.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4681,Private Cremation Scatter Bag 22.1-100lb,,S,[None],0,225.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,38957,Private Cremation Scatter Tube >100lbs,,S,[None],0,285.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,38953,Private Cremation Scatter Tube 0-2.2lbs,,S,[None],0,127.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,38956,Private Cremation Scatter Tube 22-100lbs,,S,[None],0,255.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,38954,Private Cremation Scatter Tube 2-22lbs,,S,[None],0,232.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,42913,Private Cremation Under 1kg,Private Cremation Under 1kg,I,each,0,142.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4683,Private Cremation Urn 0-2.2 lbs,,S,[None],0,195.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4686,Private Cremation Urn 101+ lbs,,S,[None],0,360.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4684,Private Cremation Urn 2.3-22 lbs,,S,[None],0,285.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
CREM,CREMATION,,,4685,Private Cremation Urn 22.1-100 lbs,,S,[None],0,330.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,5529,Canine Dental Chart Refill,,I,each,0,28.99,0,28.720000,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,4178,Canine Dental Promo <50lbs,,S,[None],0,336.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
DEN,DENTAL - SMALL,,,4177,Canine Dental Promo >50lbs,,S,[None],0,384.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
DEN,DENTAL - SMALL,,,103039A,CET Poultry 12gm Triam Package,,I,each,0,17.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
DEN,DENTAL - SMALL,,,1159,Deciduious Tooth Removal (per minute),,S,[None],0,5.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,141192,Dentachlor Wipes 100s,Dentachlor Wipes 100s,I,jar,0,22.99,0,11.270000,River Valley Veterinary Wellness Clinic,0,,4,0
DEN,DENTAL - SMALL,,,DENT1,Dental - Canine < 50lbs,,S,[None],0,472.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,DENT2,Dental - Feline,,S,[None],0,351.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,2444,Dental Block / Quadrant,,S,[None],0,86.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,132461A,Dental Bur 703L Cross Cut Tap 25mm 5pk,,I,bag,0,12.99,0,12.000000,River Valley Veterinary Wellness Clinic,0,H,4,0
DEN,DENTAL - SMALL,,,117780,Dental Bur CC Straight Fissure #558 25mm,,I,pack,0,25.99,0,25.000000,River Valley Veterinary Wellness Clinic,0,H,4,0
DEN,DENTAL - SMALL,,,118095A,Dental Bur FG 699 Crosscut 19mm 5pk,,I,bag,0,12.99,0,12.000000,River Valley Veterinary Wellness Clinic,0,H,4,0
DEN,DENTAL - SMALL,,,5502,Dental Bur FG 7901 Flame Fine 19mm 5s,,I,unit,0,12.99,0,12.000000,River Valley Veterinary Wellness Clinic,0,,4,0
DEN,DENTAL - SMALL,,,5489,Dental Bur FG701 Crosscut 19mm 5/pk,,I,package,0,12.99,0,12.000000,River Valley Veterinary Wellness Clinic,0,,4,0
DEN,DENTAL - SMALL,,,120817,Dental Bur FGS Surgcal Fissr #558 25mm,,I,pack,0,25.99,0,25.000000,River Valley Veterinary Wellness Clinic,0,H,4,0
DEN,DENTAL - SMALL,,,126991,Dental Bur Taper Fissure Crosscut,,I,kit,0,2.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
DEN,DENTAL - SMALL,,,EDENTC2,Dental Canine >50 lbs,,S,[None],0,535.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,CHART,Dental Charting ,,S,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,266,Dental Group,,G,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
DEN,DENTAL - SMALL,,,904814,Dental Plaque Discolosing Solution 2oz,,I,[None],0,42.99,0,21.440000,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,4184,Dental Promotion Canine <50lbs,,S,[None],0,336.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
DEN,DENTAL - SMALL,,,4182,Dental Promotion Canine >50lbs,,S,[None],0,384.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
DEN,DENTAL - SMALL,,,4181,Dental Promotion Feline,,S,[None],0,244.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
DEN,DENTAL - SMALL,,,1511,Dental Radiograph,,S,[None],0,85.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,18958,Dental Scissor,,I,each,0,28.99,0,28.110000,River Valley Veterinary Wellness Clinic,1,H,4,0
DEN,DENTAL - SMALL,,,DENTP,Dental Treatment Plan,Dental Treatment Plan ,S,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,EDENTC1,Estimate Canine Dental <50 lbs,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,EDENTC,Estimate Canine Dental >50lb,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,4185,Estimate Canine Dental Promo <50lbs,Dental Month Promotion Canine <50lbs,G,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,H,4,0
DEN,DENTAL - SMALL,,,4183,Estimate Canine Dental Promo >50lbs,,G,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,H,4,0
DEN,DENTAL - SMALL,,,EDENFE,Estimate Dental Feline,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,4180,Estimate Dental Promo Feline,Denal Month Promotion,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
DEN,DENTAL - SMALL,,,5474,Estimate Rabbit Dental,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
DEN,DENTAL - SMALL,,,5479,Exotic Teeth Trim- Incisors,,S,[None],0,60.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
DEN,DENTAL - SMALL,,,5477,Exotic Teeth Trim- Molars,,S,[None],0,65.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
DEN,DENTAL - SMALL,,,7505,EXTRACT DECIDUOUS TEETH,,S,[None],0,6.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,7510,EXTRACT TOOTH - COMPLEX,,S,[None],0,6.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,7515,EXTRACT TOOTH - SIMPLE,,S,[None],0,6.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,DENRX7,Extraction Canine Tooth,,S,[None],0,195.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,DENXR6,Extraction Carnassial,,S,[None],0,195.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,DENXR1,Extraction Deciduous Teeth,,S,[None],0,33.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,DENXR9,Extractions - Canine Crown Amputation,Extractions - Canine Crown Amputation,S,[None],0,112.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,DENXR8,Extractions - Crown Amputation,Extractions - Crown Amputation,S,[None],0,34.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,DENXR2,Extractions - Major per tooth,Extractions - Major per tooth,S,[None],0,99.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,DENXR3,Extractions - Minor per tooth,,S,[None],0,60.99,0,58.000000,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,DENXR5,Extractions Deciduous Canine,,S,[None],0,52.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,5528,Feline Dental Chart Refill (Serona),,I,each,0,39.99,0,39.950000,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,4176,Feline Dental Promo,,S,[None],0,244.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
DEN,DENTAL - SMALL,,,28229,Full Mouth Dental Radiographs- <50lb,,S,[None],0,260.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,28230,Full Mouth Dental Radiographs >50lb,,S,[None],0,280.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,28228,Full Mouth Dental Radiographs-Feline,,S,[None],0,250.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,DENXR4,Gingival / Periosteal Flap,,S,[None],0,27.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,7525,HAND SCALING,,S,[None],0,39.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
DEN,DENTAL - SMALL,,,1170,Hand Scaling per minute,Hand Scaling,S,[None],0,8.99,0,5.000000,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,23711,Mask w/ Shield - Ear Loops (25/box),,I,box,0,25.99,0,25.200000,River Valley Veterinary Wellness Clinic,0,,4,0
DEN,DENTAL - SMALL,,,70,Materials-Dental,,S,[None],0,100.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,38932,Maxi Guard Oral Gel 4oz,Maxi Guard Oral Gel 4oz,I,[None],0,15.99,0,15.890000,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,40552,Maxi Guard Oral Wipes (100s),,I,jar,0,42.99,0,21.120000,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,MSCDE,MISCELLANEOUS,,S,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,144963,Perivivo Oral Gel / 0.1 mls,,I,[None],0,27.99,0,9.860000,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,15888,Prophy Angle Disposable 12/pk,,I,bag,0,44.99,0,44.670000,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,RADSDE1,Radiographs Dental,,S,[None],0,85.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,RADSDE2,Radiographs Dental Additional,,S,[None],0,47.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,45140,RC C,RC,I,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,42297,SANOS Dental Sealant Kit,SANOS Dental Sealant Kit,I,package,0,152.99,0,76.240000,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,7535,Teeth cleaning/polish per 5 minutes,,S,[None],0,15.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
DEN,DENTAL - SMALL,,,4742,Vetradent Oral Care Spray 60ml,,I,each,0,24.99,0,15.430000,River Valley Veterinary Wellness Clinic,1,H,4,0
